221.777000	0.845506
223.706000	0.864082
225.634000	0.872567
227.563000	0.932498
229.491000	0.933948
231.420000	0.931927
233.348000	0.915590
235.277000	0.902061
237.205000	0.884442
239.134000	0.881152
241.062000	0.903323
242.991000	0.875433
244.919000	0.856684
246.848000	0.895784
248.776000	0.904482
250.705000	0.884596
252.633000	0.902676
254.562000	0.915224
256.490000	0.898551
258.419000	0.892368
260.347000	0.892097
262.276000	0.893431
264.204000	0.888689
266.133000	0.883108
268.061000	0.871513
269.990000	0.871807
271.918000	0.873187
273.847000	0.871509
275.775000	0.884812
277.704000	0.901215
279.632000	0.905553
281.561000	0.918372
283.489000	0.929536
285.418000	0.925379
287.346000	0.928554
289.275000	0.938200
291.203000	0.929420
293.132000	0.916928
295.060000	0.922200
296.989000	0.922596
298.917000	0.910694
300.846000	0.907947
302.774000	0.913387
304.703000	0.907723
306.631000	0.910116
308.560000	0.913314
310.488000	0.910677
312.417000	0.910442
314.345000	0.913112
316.274000	0.914471
318.202000	0.911478
320.131000	0.907767
322.059000	0.905403
323.988000	0.898153
325.916000	0.897564
327.845000	0.899041
329.773000	0.895516
331.702000	0.890717
333.630000	0.881002
335.559000	0.876857
337.487000	0.882217
339.416000	0.888127
341.344000	0.884612
343.273000	0.875677
345.201000	0.874664
347.130000	0.886078
349.058000	0.907481
350.987000	0.929506
352.915000	0.944336
354.844000	0.946386
356.772000	0.941747
358.701000	0.942392
360.629000	0.936916
362.558000	0.932405
364.486000	0.931565
366.415000	0.932431
368.343000	0.929886
370.272000	0.929662
372.200000	0.933403
374.129000	0.941844
376.057000	0.942488
377.986000	0.937691
379.914000	0.933613
381.843000	0.928612
383.771000	0.927899
385.700000	0.924994
387.628000	0.924058
389.557000	0.919736
391.485000	0.917709
393.414000	0.921297
395.342000	0.920941
397.271000	0.915564
399.199000	0.909089
401.128000	0.899678
403.056000	0.891860
404.985000	0.889153
406.913000	0.888557
408.842000	0.888835
410.770000	0.890511
412.699000	0.887831
414.627000	0.883165
416.556000	0.886455
418.484000	0.889539
420.413000	0.886092
422.341000	0.882525
424.270000	0.882425
426.198000	0.879219
428.127000	0.875185
430.055000	0.870123
431.984000	0.873640
433.912000	0.882457
435.841000	0.894954
437.769000	0.905414
439.698000	0.913528
441.626000	0.918538
443.555000	0.917759
445.483000	0.916208
447.412000	0.911774
449.340000	0.906823
451.269000	0.904856
453.197000	0.897293
455.126000	0.887507
457.054000	0.883124
458.983000	0.874562
460.911000	0.863023
462.840000	0.850215
464.768000	0.837093
466.697000	0.828653
468.625000	0.822187
470.554000	0.819548
472.482000	0.823679
474.411000	0.829626
476.339000	0.839560
478.268000	0.849336
480.196000	0.859907
482.125000	0.877194
484.053000	0.896177
485.982000	0.918274
487.910000	0.938702
489.839000	0.951799
491.767000	0.957718
493.696000	0.958527
495.624000	0.958438
497.553000	0.957083
499.481000	0.951831
501.410000	0.947841
503.338000	0.945409
505.267000	0.940394
507.195000	0.934935
509.124000	0.931566
511.052000	0.927325
512.981000	0.921127
