221.777000	0.867695
223.706000	0.894799
225.634000	0.901253
227.563000	0.895308
229.491000	0.920186
231.420000	0.939463
233.348000	0.914930
235.277000	0.904709
237.205000	0.919666
239.134000	0.942719
241.062000	0.948884
242.991000	0.937324
244.919000	0.925122
246.848000	0.907101
248.776000	0.911494
250.705000	0.932338
252.633000	0.938766
254.562000	0.934991
256.490000	0.936595
258.419000	0.934551
260.347000	0.935595
262.276000	0.942450
264.204000	0.951073
266.133000	0.943413
268.061000	0.935410
269.990000	0.937208
271.918000	0.937199
273.847000	0.929311
275.775000	0.930885
277.704000	0.927387
279.632000	0.918797
281.561000	0.922896
283.489000	0.936975
285.418000	0.941696
287.346000	0.933421
289.275000	0.932288
291.203000	0.941922
293.132000	0.949808
295.060000	0.949736
296.989000	0.944085
298.917000	0.946258
300.846000	0.939833
302.774000	0.924173
304.703000	0.933319
306.631000	0.944530
308.560000	0.944130
310.488000	0.942995
312.417000	0.937368
314.345000	0.936229
316.274000	0.947507
318.202000	0.954069
320.131000	0.957220
322.059000	0.949559
323.988000	0.939220
325.916000	0.937704
327.845000	0.937398
329.773000	0.942093
331.702000	0.940188
333.630000	0.941447
335.559000	0.950711
337.487000	0.953936
339.416000	0.948356
341.344000	0.945301
343.273000	0.944987
345.201000	0.946937
347.130000	0.947624
349.058000	0.941429
350.987000	0.941331
352.915000	0.943575
354.844000	0.947137
356.772000	0.947070
358.701000	0.947264
360.629000	0.949499
362.558000	0.947605
364.486000	0.949925
366.415000	0.949941
368.343000	0.947966
370.272000	0.946063
372.200000	0.948153
374.129000	0.945456
376.057000	0.939110
377.986000	0.940531
379.914000	0.948410
381.843000	0.947960
383.771000	0.943214
385.700000	0.945837
387.628000	0.947878
389.557000	0.945691
391.485000	0.945670
393.414000	0.944039
395.342000	0.942773
397.271000	0.941916
399.199000	0.941929
401.128000	0.943289
403.056000	0.944521
404.985000	0.945824
406.913000	0.945672
408.842000	0.944525
410.770000	0.941940
412.699000	0.940757
414.627000	0.938218
416.556000	0.937046
418.484000	0.933632
420.413000	0.930383
422.341000	0.933216
424.270000	0.934083
426.198000	0.932176
