15.07020455	1.2195
15.02652181	1.2134
14.98309158	1.2378
14.93991168	1.2561
14.89700213	1.2578
14.85431629	1.2424
14.81187438	1.2534
14.76967431	1.2612
14.72771402	1.2612
14.68599147	1.2759
14.64450465	1.2759
14.60325156	1.2878
14.56223023	1.3132
14.52143873	1.3621
14.48087511	1.4236
14.44053748	1.4604
14.40042395	1.449
14.36053266	1.3289
14.32086177	1.1277
14.28140946	1.0039
14.24217393	1.0137
14.20315338	1.0605
14.16434607	1.1113
14.12575025	1.1587
14.0873642	1.175
14.0491862	1.1836
14.01121458	1.2246
13.97344765	1.2622
13.93590321	1.2744
13.89854065	1.2891
13.8613779	1.3061
13.82441336	1.3169
13.78764544	1.3352
13.75107258	1.354
13.71469324	1.3618
13.67850587	1.3811
13.64250897	1.3992
13.60670103	1.3997
13.57108057	1.4094
13.53564612	1.4292
13.50039624	1.4404
13.46532947	1.4507
13.4304444	1.4673
13.39573962	1.4893
13.36121373	1.5137
13.32686536	1.5305
13.29269314	1.5391
13.25869572	1.5698
13.22487175	1.6123
13.19121992	1.6357
13.15773892	1.6848
13.12442745	1.7395
13.09130135	1.7822
13.05832501	1.8442
13.02551438	1.9275
12.99286821	2.0142
12.96038529	2.1416
12.92806437	2.3105
12.89590426	2.5244
12.86390376	2.7681
12.83206168	3.0286
12.80037684	3.2248
12.7688481	3.2766
12.73747429	3.1692
12.70625427	2.9465
12.67518693	2.6721
12.64427113	2.4539
12.61350579	2.3877
12.58290562	2.4797
12.55243781	2.6833
12.52211719	2.8848
12.4919427	3.0019
12.46191328	3.0359
12.43202789	2.9026
12.40228549	2.5176
12.37268507	1.916
12.34322561	1.2805
12.31390609	0.8035
12.28472554	0.5845
12.25568296	0.55
12.22677738	0.5798
12.19800782	0.6155
12.16937334	0.676
12.14087298	0.7361
12.1125058	0.7729
12.08427087	0.8164
12.05616727	0.8662
12.02819409	0.905
12.00035041	0.9338
11.97263534	0.9592
11.945048	0.9802
11.9175875	1.0063
11.8902671	1.0295
11.86305761	1.0679
11.83597236	1.0935
11.80901051	1.1047
11.78217122	1.1311
11.75545365	1.1599
11.72885698	1.1814
11.70238038	1.1973
11.67602305	1.2073
11.64978419	1.2187
11.62366299	1.2446
11.59765866	1.2712
11.57177043	1.2808
11.54599752	1.2952
11.52033916	1.3083
11.49479458	1.3022
11.46936304	1.3188
11.44404378	1.3528
11.41883606	1.3491
11.39373914	1.342
11.3687523	1.3601
11.34387482	1.3804
11.31910597	1.3865
11.29444505	1.4294
11.26990406	1.4531
11.24545684	1.4377
11.22111545	1.4424
11.19687921	1.4624
11.17274743	1.4629
11.14871946	1.4707
11.12479461	1.4873
11.10097222	1.4966
11.07725165	1.5105
11.05363222	1.5154
11.03011331	1.5322
11.00669427	1.5535
10.98337447	1.5657
10.96015327	1.5774
10.93703005	1.593
10.9140042	1.5998
10.89107509	1.6118
10.86824213	1.6279
10.8455047	1.6384
10.82286221	1.6362
10.80031407	1.6457
10.77785969	1.6685
10.75549848	1.6829
10.73322986	1.6929
10.71106474	1.7065
10.68897956	1.7163
10.66698525	1.7356
10.64508128	1.7622
10.62326708	1.7656
10.6015421	1.7683
10.5799058	1.7747
10.55835763	1.7991
10.53689705	1.8176
10.51552354	1.8274
10.49423657	1.8398
10.4730356	1.8564
10.45192012	1.8794
10.43088962	1.8923
10.40994358	1.9014
10.38908149	1.9216
10.36830285	1.949
10.34760717	1.9575
10.32699394	1.9751
10.30646267	2.0032
10.28601287	2.0173
10.26564407	2.0393
10.24535578	2.0664
10.22514752	2.0801
10.20502924	2.0991
10.1849796	2.1309
10.16500858	2.1565
10.14511574	2.1804
10.12530059	2.2063
10.10556271	2.2319
10.08590162	2.2498
10.0663169	2.2764
10.04680808	2.3061
10.02737473	2.3423
10.00801642	2.3743
9.98873271	2.4048
9.969523168	2.4399
